county,fips,svprec_key,cddist,sddist,bedist,totreg,totvote,demvote,repvote
37,6073,6073499640,51,39,4,1354,129,56,63
37,6073,6073499660,51,39,4,1581,213,78,113
37,6073,6073499810,51,39,4,37,2,NA,NA
37,6073,6073499920,51,39,4,1583,158,77,73
37,6073,6073500000,51,39,4,1218,155,64,77
37,6073,6073500010,51,39,4,1231,163,53,104
37,6073,6073500020,51,39,4,1226,163,62,94
37,6073,6073500030,51,39,4,1670,197,86,100
37,6073,6073500100,51,39,4,1075,108,41,55
37,6073,6073500110,51,39,4,1038,126,45,70
37,6073,6073500210,51,39,4,1445,154,69,70
37,6073,6073500300,51,39,4,1109,131,62,56
37,6073,6073500320,51,39,4,1596,183,74,100
37,6073,6073500390,48,39,4,11,2,NA,NA
37,6073,6073500610,51,39,4,1299,165,80,74
37,6073,6073500750,51,39,4,1585,147,71,64
37,6073,6073501050,51,39,4,1241,136,69,61
37,6073,6073501190,51,39,4,1518,137,63,64
37,6073,6073501310,51,39,4,1076,140,80,51
37,6073,6073501510,51,39,4,1128,112,55,47
37,6073,6073501600,51,39,4,308,24,14,10
37,6073,6073501990,51,39,4,1298,156,61,83
37,6073,6073502120,52,18,4,2,1,NA,NA
37,6073,6073502140,48,18,4,12,1,NA,NA
37,6073,6073502170,51,39,4,1198,148,60,78
37,6073,6073502340,48,18,4,164,9,NA,NA
37,6073,6073504500,51,39,4,1534,184,102,63
37,6073,6073504510,51,39,4,259,33,18,11
37,6073,6073504600,51,39,4,1315,200,107,71
37,6073,6073504800,51,39,4,1465,184,99,73
37,6073,6073505100,51,39,4,933,107,54,45
37,6073,6073505350,51,39,4,1348,134,62,60
37,6073,6073505500,51,39,4,1125,136,64,59
37,6073,6073505710,51,39,4,1222,116,54,55
37,6073,6073506000,51,39,4,1532,155,83,59
37,6073,6073506100,51,39,4,1416,177,84,82
37,6073,6073506400,51,39,4,1454,185,92,81
37,6073,6073506500,51,39,4,1411,134,62,64
37,6073,6073507000,51,39,4,1396,119,61,41
37,6073,6073510200,52,18,4,1323,147,54,86
37,6073,6073510230,48,39,4,184,19,4,14
37,6073,6073510250,52,18,4,1107,116,49,65
37,6073,6073510260,51,39,4,43,5,NA,NA
37,6073,6073510330,52,18,4,1446,140,63,69
37,6073,6073510360,48,18,4,26,3,NA,NA
37,6073,6073510520,52,18,4,1184,119,39,74
37,6073,6073510600,52,18,4,1544,108,47,60
37,6073,6073510720,52,18,4,1603,129,53,67
37,6073,6073511000,52,18,4,1464,123,44,67
37,6073,6073515600,52,18,4,1610,197,112,76
37,6073,6073515630,52,18,4,1488,232,141,77
37,6073,6073515640,52,18,4,1556,182,102,63
37,6073,6073515650,52,18,4,1521,170,102,52
37,6073,6073515660,52,18,4,900,119,68,47
37,6073,6073515680,52,18,4,1587,168,106,54
37,6073,6073515690,52,18,4,1600,183,101,73
37,6073,6073515700,52,18,4,1570,232,132,88
37,6073,6073515920,52,18,4,1165,150,94,46
37,6073,6073516000,52,18,4,1313,130,76,51
37,6073,6073516200,52,18,4,1620,173,103,58
37,6073,6073516500,52,18,4,1199,154,78,65
37,6073,6073516510,52,18,4,41,1,NA,NA
37,6073,6073516600,52,18,4,1201,107,70,34
37,6073,6073517110,52,18,4,1595,217,137,71
37,6073,6073517210,52,18,4,1254,123,73,45
37,6073,6073517400,52,18,4,1173,114,63,48
37,6073,6073517900,52,18,4,1649,187,123,58
37,6073,6073518000,52,18,4,1086,129,90,34
37,6073,6073518190,52,18,4,1403,160,83,62
37,6073,6073518790,52,18,4,134,8,NA,NA
37,6073,6073518800,52,18,4,1558,146,70,67
37,6073,6073523300,52,18,4,1266,172,91,68
37,6073,6073525000,52,18,4,1317,180,79,85
37,6073,6073525010,52,18,4,851,99,45,47
37,6073,6073525020,52,18,4,1348,192,105,81
37,6073,6073525030,52,18,4,1445,257,127,102
37,6073,6073525040,52,18,4,1339,277,142,122
37,6073,6073525100,52,18,4,853,99,43,51
37,6073,6073525140,52,18,4,1667,234,119,98
37,6073,6073525200,52,18,4,92,9,NA,NA
37,6073,6073525220,52,18,4,1608,252,146,97
37,6073,6073525230,52,18,4,1078,192,105,76
37,6073,6073525232,52,18,4,1420,207,100,98
37,6073,6073525240,52,18,4,1148,131,61,64
37,6073,6073525242,52,18,4,1681,198,87,93
37,6073,6073525250,52,18,4,1232,88,37,43
37,6073,6073525260,52,18,4,1193,95,42,50
37,6073,6073525280,52,18,4,1271,151,63,78
37,6073,6073525290,52,18,4,1391,111,41,63
37,6073,6073525300,52,18,4,1140,143,75,55
37,6073,6073525400,52,18,4,1575,131,69,55
37,6073,6073525500,52,18,4,1277,175,86,78
37,6073,6073525620,52,18,4,68,5,NA,NA
37,6073,6073525810,52,18,4,1613,212,121,75
37,6073,6073525900,52,18,4,1459,143,90,44
37,6073,6073526000,52,18,4,1301,175,111,54
37,6073,6073526400,52,18,4,1579,216,126,78
37,6073,6073526410,52,18,4,1509,158,86,65
37,6073,6073526600,52,18,4,1689,206,105,88
37,6073,6073526900,52,18,4,1305,219,129,73
37,6073,6073527000,52,18,4,1682,198,120,57
37,6073,6073527210,52,18,4,1550,185,127,49
37,6073,6073527500,52,18,4,1247,171,101,65
37,6073,6073527700,52,18,4,1588,155,63,85
37,6073,6073527800,52,18,4,938,123,62,55
37,6073,6073528000,52,18,4,1202,115,47,53
37,6073,6073528400,52,18,4,1623,192,108,74
37,6073,6073528500,52,18,4,1428,174,90,72
37,6073,6073528790,52,18,4,929,133,63,64
37,6073,6073528900,52,18,4,1413,180,98,74
37,6073,6073528910,52,18,4,1437,158,76,75
37,6073,6073528920,52,18,4,1254,145,81,56
37,6073,6073528942,52,18,4,1022,90,41,43
37,6073,6073528950,52,18,4,1487,153,67,78
37,6073,6073529100,52,18,4,927,90,36,49
37,6073,6073529110,52,18,4,1252,132,65,63
37,6073,6073529300,52,18,4,1058,123,49,65
37,6073,6073529520,52,18,4,1538,217,117,90
37,6073,6073529600,52,18,4,854,75,29,43
37,6073,6073529700,52,18,4,1609,188,119,61
37,6073,6073529810,52,18,4,1484,182,105,62
37,6073,6073529820,52,18,4,1572,201,110,74
37,6073,6073530300,52,18,4,1677,209,107,83
37,6073,6073530400,52,18,4,1205,139,72,63
37,6073,6073530500,52,18,4,816,104,41,59
37,6073,6073530510,52,18,4,1034,103,50,46
37,6073,6073530710,52,18,4,1554,192,102,78
37,6073,6073530720,52,18,4,1411,201,100,90
37,6073,6073530900,52,18,4,1528,190,99,76
37,6073,6073530930,52,18,4,1225,156,74,70
37,6073,6073531000,52,18,4,1700,176,85,85
37,6073,6073531010,52,18,4,1606,129,69,55
37,6073,6073531040,52,18,4,1125,105,59,40
37,6073,6073531050,52,18,4,1571,213,87,112
37,6073,6073531090,52,18,4,1572,180,90,81
37,6073,6073531110,52,18,4,1380,151,78,65
37,6073,6073531130,52,18,4,1638,178,85,84
37,6073,6073531150,52,18,4,1708,196,119,69
37,6073,6073531390,52,18,4,1687,202,116,74
37,6073,6073531400,52,18,4,1457,201,118,72
37,6073,6073531720,52,18,4,1349,211,120,81
37,6073,6073531730,52,18,4,627,67,24,40
37,6073,6073531740,52,18,4,1613,194,88,90
37,6073,6073531870,52,18,4,1345,112,55,47
37,6073,6073531890,52,18,4,1327,189,86,93
37,6073,6073531940,52,18,4,1602,170,89,74
37,6073,6073531960,52,18,4,1508,216,95,106
37,6073,6073532000,52,18,4,1189,177,81,87
37,6073,6073532020,52,18,4,1364,136,53,80
37,6073,6073532030,52,18,4,1440,141,57,81
37,6073,6073532050,52,18,4,1459,159,75,78
37,6073,6073532060,52,18,4,1470,114,55,53
37,6073,6073532070,52,18,4,1537,145,72,70
37,6073,6073532080,52,18,4,1016,178,96,72
37,6073,6073532090,52,18,4,1471,212,111,91
37,6073,6073532100,52,18,4,1615,176,95,69
37,6073,6073532120,52,18,4,1380,157,100,49
37,6073,6073532180,52,18,4,1535,239,134,96
37,6073,6073532210,52,18,4,1477,157,97,50
37,6073,6073532220,52,18,4,1089,128,71,53
37,6073,6073532230,52,18,4,1099,135,67,59
37,6073,6073532270,52,18,4,1740,355,178,152
37,6073,6073532310,52,18,4,1354,154,86,58
37,6073,6073532330,52,18,4,1479,213,99,107
37,6073,6073532340,52,18,4,1529,163,71,80
37,6073,6073532430,52,18,4,872,74,35,34
37,6073,6073532480,52,18,4,1347,189,95,82
37,6073,6073532500,52,18,4,1745,158,82,69
37,6073,6073532580,52,18,4,1351,170,94,69
37,6073,6073532590,52,18,4,895,85,32,50
37,6073,6073532600,52,18,4,1312,143,53,80
37,6073,6073532610,52,18,4,1455,187,90,90
37,6073,6073532650,52,18,4,1226,159,89,59
37,6073,6073532760,52,18,4,1445,173,78,92
37,6073,6073532780,52,18,4,1504,153,78,69
37,6073,6073532790,52,18,4,1631,207,94,105
37,6073,6073532830,52,18,4,1141,143,50,81
37,6073,6073532850,52,18,4,1229,140,65,67
37,6073,6073532860,52,18,4,1296,119,64,51
37,6073,6073532870,52,18,4,1544,196,99,88
37,6073,6073532900,52,18,4,1560,184,88,81
37,6073,6073532922,52,18,4,1004,131,64,63
37,6073,6073533050,52,18,4,1574,215,110,95
37,6073,6073533070,52,18,4,1697,228,112,106
37,6073,6073533110,52,18,4,1551,177,85,85
37,6073,6073533120,52,18,4,1307,221,106,102
37,6073,6073533130,52,18,4,996,160,76,68
37,6073,6073533140,52,18,4,937,108,52,49
37,6073,6073533200,52,18,4,1703,285,136,128
37,6073,6073533220,52,18,4,1379,192,95,80
37,6073,6073533240,52,18,4,1034,132,50,79
37,6073,6073533300,52,18,4,765,86,33,51
37,6073,6073533430,52,18,4,980,203,99,99
37,6073,6073537700,52,18,4,1472,189,116,63
37,6073,6073538300,52,18,4,1055,123,71,44
37,6073,6073538400,52,18,4,1342,144,86,49
37,6073,6073538410,52,18,4,1361,120,64,50
37,6073,6073538700,52,18,4,1432,180,102,67
37,6073,6073538810,52,18,4,1601,160,94,54
37,6073,6073539100,52,18,4,1582,164,95,57
37,6073,6073539310,52,18,4,1081,141,77,53
37,6073,6073540120,48,18,4,6,3,NA,NA
37,6073,6073540320,48,18,4,1130,129,34,85
37,6073,6073540330,48,18,4,1671,195,57,127
37,6073,6073540520,52,18,4,12,5,NA,NA
37,6073,6073541500,48,32,4,1556,192,46,134
37,6073,6073543610,48,32,4,606,64,17,41
37,6073,6073543641,48,32,4,993,163,47,106
37,6073,6073544710,48,32,4,1131,119,44,72
37,6073,6073545450,48,40,4,1405,228,43,172
37,6073,6073545460,48,32,4,29,1,NA,NA
37,6073,6073545490,48,40,4,134,15,3,12
37,6073,6073545500,48,40,4,154,22,4,17
37,6073,6073545511,48,40,4,1509,199,38,149
37,6073,6073546000,48,40,4,1590,208,65,123
37,6073,6073546010,48,40,4,1393,168,51,112
37,6073,6073546050,48,40,4,1496,226,70,134
37,6073,6073546070,48,40,4,1352,129,22,99
37,6073,6073546071,48,40,4,1507,165,43,105
37,6073,6073546080,48,40,4,1178,148,38,100
37,6073,6073546110,48,40,4,1470,177,40,121
37,6073,6073546300,48,40,4,1124,137,29,103
37,6073,6073546320,48,40,4,1135,153,24,123
37,6073,6073546330,48,40,4,1649,257,92,152
37,6073,6073546352,48,40,4,1498,207,48,140
37,6073,6073546420,48,40,4,1313,169,22,134
37,6073,6073546500,48,40,4,1232,133,28,100
37,6073,6073546630,48,40,4,1273,204,37,157
37,6073,6073546740,48,40,4,1456,200,51,141
37,6073,6073546860,48,40,4,1454,177,34,135
37,6073,6073547160,48,40,4,1579,181,33,142
37,6073,6073548210,48,40,4,1506,201,53,137
37,6073,6073548220,48,40,4,724,105,34,59
37,6073,6073548230,48,40,4,1415,180,61,105
37,6073,6073548240,48,40,4,1371,199,31,149
37,6073,6073548300,48,40,4,1379,167,43,114
37,6073,6073548310,48,40,4,1494,177,53,116
37,6073,6073548410,48,40,4,776,79,23,52
37,6073,6073548440,48,40,4,140,13,2,11
37,6073,6073548580,48,40,4,523,44,8,30
37,6073,6073548890,48,40,4,1450,188,52,124
37,6073,6073549010,48,40,4,1444,142,38,97
37,6073,6073549100,48,40,4,1143,120,23,92
37,6073,6073549140,48,40,4,1580,236,71,145
37,6073,6073549200,48,40,4,1235,135,31,97
37,6073,6073549270,48,40,4,1173,136,19,109
37,6073,6073549310,48,40,4,1027,91,16,72
37,6073,6073549400,48,40,4,1062,132,36,90
37,6073,6073549500,48,40,4,1520,148,27,108
37,6073,6073549710,48,40,4,207,33,6,21
37,6073,6073549810,48,40,4,1341,125,29,83
37,6073,6073551530,48,40,4,1303,140,42,84
37,6073,6073551600,48,40,4,1171,136,35,88
37,6073,6073551620,48,40,4,1135,145,28,106
37,6073,6073551800,48,40,4,1295,166,56,96
37,6073,6073552010,48,40,4,1288,125,18,98
37,6073,6073552030,48,40,4,1208,157,30,119
37,6073,6073552110,48,40,4,1532,168,31,123
37,6073,6073552170,48,40,4,3,3,NA,NA
37,6073,6073552250,48,40,4,333,42,9,31
37,6073,6073553080,48,40,4,1120,91,16,69
37,6073,6073553110,48,40,4,1600,181,29,147
37,6073,6073553130,48,40,4,1706,204,40,157
37,6073,6073553180,48,40,4,1540,151,28,111
37,6073,6073553240,48,40,4,1253,120,19,94
37,6073,6073553280,48,40,4,1232,113,15,87
37,6073,6073554090,48,40,4,1091,105,19,81
37,6073,6073554330,48,40,4,1616,236,55,157
37,6073,6073554530,48,40,4,193,24,6,17
37,6073,6073554600,48,40,4,1308,222,53,158
37,6073,6073554630,48,40,4,1268,102,20,73
37,6073,6073554640,48,40,4,681,116,34,74
37,6073,6073554670,48,40,4,1,1,NA,NA
37,6073,6073555820,48,40,4,125,16,0,14
37,6073,6073555830,48,39,4,135,17,8,7
37,6073,6073555860,48,39,4,56,5,NA,NA
37,6073,6073556200,48,18,4,198,25,2,20
37,6073,6073557410,48,39,4,1046,187,53,119
37,6073,6073557411,48,39,4,1110,171,26,124
37,6073,6073557600,48,39,4,915,129,38,83
37,6073,6073558300,48,39,4,1599,164,29,111
37,6073,6073558310,48,39,4,856,99,27,64
37,6073,6073558400,48,39,4,869,59,20,37
37,6073,6073558450,48,18,4,747,84,10,64
37,6073,6073558470,48,39,4,368,22,1,19
37,6073,6073558480,48,39,4,1705,249,72,142
37,6073,6073558520,48,39,4,1647,208,41,133
37,6073,6073558600,48,39,4,1600,253,64,146
37,6073,6073558650,48,39,4,1273,194,58,113
37,6073,6073558680,48,39,4,1108,126,18,88
37,6073,6073558770,48,39,4,147,15,4,9
37,6073,6073558900,48,39,4,1488,171,27,130
37,6073,6073558940,48,39,4,1418,153,38,97
37,6073,6073559400,48,39,4,1135,120,27,79
37,6073,6073559520,48,39,4,75,3,NA,NA
37,6073,6073559600,48,39,4,880,89,17,59
37,6073,6073559620,48,39,4,61,11,2,6
37,6073,6073559630,48,39,4,607,62,13,44
37,6073,6073560000,48,39,4,1070,123,24,89
37,6073,6073560200,48,40,4,1257,187,37,130
37,6073,6073561510,48,18,4,1401,150,28,102
37,6073,6073561560,48,18,4,15,1,NA,NA
37,6073,6073562800,48,18,4,1031,117,28,86
37,6073,6073562830,48,18,4,695,87,21,62
37,6073,6073562900,48,18,4,1398,192,41,142
37,6073,6073563030,48,40,4,398,25,3,20
37,6073,6073564400,48,18,4,1647,206,68,120
37,6073,6073565300,48,32,4,177,16,2,14
37,6073,6073565400,48,32,4,237,22,10,11
37,6073,6073565410,48,32,4,1624,148,59,81
37,6073,6073567060,48,32,4,213,30,14,15
37,6073,6073568000,48,32,4,112,12,2,10
37,6073,6073569080,48,40,4,1631,239,57,172
37,6073,6073569090,48,40,4,1601,274,54,210
37,6073,6073569350,48,18,4,1384,201,46,148
37,6073,6073570170,48,18,4,247,21,4,14
37,6073,6073572000,48,18,4,1252,213,45,154
37,6073,6073575010,48,18,4,1688,253,66,173
37,6073,6073999590,51,39,4,4,1,NA,NA
37,6073,6073,0,0,0,1983767,1503018,838994,594023
37,6073,6073,0,0,0,284549,221929,116842,94065
37,6073,6073,0,0,0,314350,252581,161027,79085
37,6073,6073,0,0,0,325436,274468,165330,96975
37,6073,6073,0,0,0,316201,249596,98715,139195
37,6073,6073,0,0,0,271562,179783,108837,61640
37,6073,6073,0,0,0,303977,196793,120933,67455
37,6073,6073,0,0,0,167692,127868,67310,55608
37,6073,6073,0,0,0,465601,379999,231836,128859
37,6073,6073,0,0,0,447205,344738,198835,128749
37,6073,6073,0,0,0,326024,252922,98637,142476
37,6073,6073,0,0,0,429552,271995,172217,87501
37,6073,6073,0,0,0,315385,253364,137469,106438
37,6073,6073,0,0,0,587807,461501,222929,216138
37,6073,6073,0,0,0,437557,356836,200611,141433
37,6073,6073,0,0,0,604026,452977,274991,155273
37,6073,6073,0,0,0,347448,226317,138141,78317
37,6073,6073,0,0,0,6929,5387,2322,2862
37,6073,6073,0,0,0,1983767,1503018,838994,594023
37,6073,6073,0,0,0,1982264,1503018,0,0
38,6075,60751101,11,11,2,881,107,67,22
38,6075,60751102,11,11,2,904,79,39,19
38,6075,60751103,11,11,2,107,2,NA,NA
38,6075,60751104,15,11,2,1209,85,47,14
38,6075,60751105,15,11,2,1096,112,53,17
38,6075,60751106,15,11,2,982,90,44,17
38,6075,60751107,15,11,2,1067,98,38,31
38,6075,60751108,11,11,2,1280,124,65,30
38,6075,60751109,15,11,2,987,95,45,23
38,6075,60751111,15,11,2,839,87,45,20
38,6075,60751112,15,11,2,992,67,29,14
38,6075,60751113,15,11,2,1109,104,53,15
38,6075,60751114,15,11,2,842,90,49,23
38,6075,60751115,15,11,2,975,87,38,26
38,6075,60751117,15,11,2,980,104,45,26
38,6075,60751118,15,11,2,1174,105,40,33
38,6075,60751119,15,11,2,878,82,34,16
38,6075,60751121,15,11,2,1074,103,37,28
38,6075,60751122,15,11,2,835,70,34,15
38,6075,60751123,15,11,2,897,73,33,20
38,6075,60751124,15,11,2,1082,104,50,28
38,6075,60751125,15,11,2,1197,112,57,16
38,6075,60751126,15,11,2,1049,96,49,22
38,6075,60751127,15,11,2,1106,111,59,22
38,6075,60751128,15,11,2,1025,99,55,21
38,6075,60751129,15,11,2,1080,101,49,20
38,6075,60751131,15,11,2,1116,100,44,23
38,6075,60751132,15,11,2,1144,114,68,22
38,6075,60751133,15,11,2,1218,100,41,27
38,6075,60751134,15,11,2,1217,107,58,23
38,6075,60751135,15,11,2,1009,107,42,28
38,6075,60751136,15,11,2,1074,79,38,16
38,6075,60751137,15,11,2,1075,102,60,17
38,6075,60751138,15,11,2,997,118,57,22
38,6075,60751139,15,11,2,975,85,43,24
38,6075,60751141,15,11,2,1131,93,42,22
38,6075,60751142,15,11,2,1111,111,51,22
38,6075,60751143,15,11,2,1168,130,54,47
38,6075,60751144,15,11,2,1147,116,57,28
38,6075,60751145,15,11,2,1086,106,47,34
38,6075,60751146,15,11,2,1188,101,46,25
38,6075,60751147,15,11,2,1197,170,72,37
38,6075,60751148,15,11,2,1159,105,50,20
38,6075,60751149,15,11,2,1222,82,38,21
38,6075,60757001,11,11,2,923,83,59,16
38,6075,60757002,11,11,2,869,121,84,18
38,6075,60757003,11,11,2,894,81,64,12
38,6075,60757004,11,11,2,854,79,66,8
38,6075,60757005,11,11,2,879,83,59,8
38,6075,60757006,11,11,2,1155,152,107,35
38,6075,60757007,11,11,2,637,70,54,11
38,6075,60757008,11,11,2,777,63,43,16
38,6075,60757009,11,11,2,1003,135,98,27
38,6075,60757011,11,11,2,602,98,48,35
38,6075,60757012,11,11,2,828,97,72,18
38,6075,60757013,11,11,2,859,58,38,8
38,6075,60757014,11,11,2,680,97,70,17
38,6075,60757015,11,11,2,631,70,46,15
38,6075,60757016,11,11,2,693,71,33,18
38,6075,60757017,11,11,2,865,71,43,17
38,6075,60757018,11,11,2,718,90,58,18
38,6075,60757019,11,11,2,1061,89,65,7
38,6075,60757021,11,11,2,1130,104,52,22
38,6075,60757022,11,11,2,787,41,27,5
38,6075,60757023,11,11,2,712,80,56,17
38,6075,60757024,11,11,2,758,84,63,14
38,6075,60757025,11,11,2,956,135,101,14
38,6075,60757026,11,11,2,722,74,48,15
38,6075,60757027,11,11,2,1016,123,81,15
38,6075,60757028,11,11,2,1071,78,41,25
38,6075,60757029,11,11,2,870,87,57,16
38,6075,60757031,11,11,2,873,90,59,13
38,6075,60757032,11,11,2,648,82,46,13
38,6075,60757033,11,11,2,674,86,59,11
38,6075,60757034,11,11,2,665,94,57,22
38,6075,60757035,11,11,2,1125,126,86,23
38,6075,60757036,11,11,2,998,71,38,22
38,6075,60757037,11,11,2,1058,101,65,17
38,6075,60757038,11,11,2,760,54,35,9
38,6075,60757039,15,11,2,1091,94,33,33
38,6075,60757041,15,11,2,1025,109,49,27
38,6075,60757042,15,11,2,808,67,31,24
38,6075,60757043,15,11,2,987,96,40,15
38,6075,60757044,15,11,2,792,69,19,23
38,6075,60757045,15,11,2,970,77,37,16
38,6075,60757046,15,11,2,1031,89,36,22
38,6075,60757047,15,11,2,966,78,40,14
38,6075,60757048,15,11,2,1104,107,55,20
38,6075,60757049,15,11,2,961,69,28,12
38,6075,60757051,11,11,2,665,64,35,14
38,6075,60757052,15,11,2,1181,98,49,14
38,6075,60757053,11,11,2,664,59,26,26
38,6075,60757054,11,11,2,1128,101,57,19
38,6075,60757055,11,11,2,730,70,49,9
38,6075,60757056,11,11,2,789,110,68,22
38,6075,60757201,11,11,2,701,99,67,29
38,6075,60757202,11,11,2,887,108,72,27
38,6075,60757203,11,11,2,184,9,NA,NA
38,6075,60757204,11,11,2,215,11,6,3
38,6075,60757205,11,11,2,339,29,21,4
38,6075,60757206,11,11,2,172,5,NA,NA
38,6075,60757207,11,11,2,1232,109,63,24
38,6075,60757208,11,11,2,1532,148,102,31
38,6075,60757301,11,11,2,1049,149,79,48
38,6075,60757302,11,11,2,1326,174,108,51
38,6075,60757303,11,11,2,1119,95,61,19
38,6075,60757304,11,11,2,1094,177,98,52
38,6075,60757305,11,11,2,1304,168,93,54
38,6075,60757306,11,11,2,1114,204,115,56
38,6075,60757307,11,11,2,1359,220,133,68
38,6075,60757308,11,11,2,908,73,50,18
38,6075,60757309,11,11,2,1000,110,71,18
38,6075,60757311,11,11,2,618,38,23,6
38,6075,60757312,11,11,2,1170,162,92,49
38,6075,60757313,11,11,2,1246,153,87,56
38,6075,60757314,11,11,2,1252,178,109,49
38,6075,60757315,11,11,2,1234,194,116,60
38,6075,60757316,11,11,2,1090,131,74,40
38,6075,60757317,11,11,2,868,69,36,21
38,6075,60757318,11,11,2,722,78,37,23
38,6075,60757319,11,11,2,1091,147,96,37
38,6075,60757321,11,11,2,1217,176,116,43
38,6075,60757322,11,11,2,1063,161,109,36
38,6075,60757323,11,11,2,1073,159,96,38
38,6075,60757324,11,11,2,1000,96,60,26
38,6075,60757325,11,11,2,941,61,26,21
38,6075,60757326,11,11,2,968,97,47,34
38,6075,60757327,11,11,2,1253,174,106,39
38,6075,60757328,11,11,2,1236,193,114,42
38,6075,60757329,11,11,2,1067,142,98,26
38,6075,60757331,11,11,2,1143,193,134,34
38,6075,60757332,11,11,2,1111,203,142,38
38,6075,60757333,11,11,2,1161,132,86,25
38,6075,60757334,11,11,2,1212,175,125,27
38,6075,60757335,11,11,2,1263,195,123,52
38,6075,60757336,11,11,2,1152,144,89,35
38,6075,60757337,11,11,2,797,59,33,16
38,6075,60757338,11,11,2,144,10,6,3
38,6075,60757501,11,11,2,905,78,56,12
38,6075,60757502,11,11,2,777,78,54,16
38,6075,60757503,11,11,2,1201,136,87,27
38,6075,60757504,11,11,2,1237,171,122,27
38,6075,60757505,11,11,2,1103,116,80,16
38,6075,60757506,11,11,2,1108,152,95,33
38,6075,60757507,11,11,2,988,97,64,18
38,6075,60757508,11,11,2,1075,117,88,15
38,6075,60757509,11,11,2,1119,146,104,18
38,6075,60757511,11,11,2,1144,127,80,19
38,6075,60757512,11,11,2,1170,97,67,11
38,6075,60757513,11,11,2,1166,161,127,18
38,6075,60757514,11,11,2,1307,139,101,14
38,6075,60757515,11,11,2,1316,167,120,23
38,6075,60757516,11,11,2,973,125,97,15
38,6075,60757517,11,11,2,1242,193,142,24
38,6075,60757518,11,11,2,1000,146,113,17
38,6075,60757519,11,11,2,1314,219,159,43
38,6075,60757521,11,11,2,1134,136,110,22
38,6075,60757522,11,11,2,1249,180,134,32
38,6075,60757523,11,11,2,1052,140,101,32
38,6075,60757524,11,11,2,778,84,55,19
38,6075,60757525,11,11,2,1005,124,78,28
38,6075,60757526,11,11,2,1224,114,72,24
38,6075,60757527,11,11,2,1207,146,88,30
38,6075,60757528,11,11,2,1024,111,63,26
38,6075,60757529,11,11,2,1021,103,54,28
38,6075,60757531,11,11,2,1059,105,54,25
38,6075,60757532,11,11,2,1044,146,103,17
38,6075,60757533,11,11,2,1202,110,65,27
38,6075,60757534,11,11,2,1014,108,56,24
38,6075,60757601,11,11,2,774,100,66,23
38,6075,60757602,11,11,2,1309,164,107,39
38,6075,60757603,11,11,2,1206,176,111,37
38,6075,60757604,11,11,2,997,96,62,22
38,6075,60757605,11,11,2,860,103,54,29
38,6075,60757606,11,11,2,1066,96,67,19
38,6075,60757607,11,11,2,798,100,65,20
38,6075,60757608,11,11,2,1416,153,104,24
38,6075,60757609,11,11,2,1130,95,61,23
38,6075,60757611,11,11,2,626,86,57,21
38,6075,60757612,11,11,2,873,107,71,22
38,6075,60757613,11,11,2,874,157,116,20
38,6075,60757614,11,11,2,1117,143,81,31
38,6075,60757615,11,11,2,944,107,60,29
38,6075,60757616,11,11,2,659,86,53,18
38,6075,60757617,11,11,2,1062,94,62,25
38,6075,60757618,11,11,2,697,83,48,21
38,6075,60757619,11,11,2,686,66,48,12
38,6075,60757621,11,11,2,855,120,83,19
38,6075,60757622,11,11,2,1077,106,68,30
38,6075,60757623,11,11,2,673,92,55,20
38,6075,60757624,11,11,2,842,94,59,24
38,6075,60757625,11,11,2,708,33,17,7
38,6075,60757626,11,11,2,626,44,21,14
38,6075,60757627,11,11,2,800,110,76,25
38,6075,60757628,11,11,2,711,128,90,21
38,6075,60757629,11,11,2,1220,171,103,50
38,6075,60757631,11,11,2,1068,142,79,45
38,6075,60757632,11,11,2,1029,135,78,31
38,6075,60757633,11,11,2,776,75,48,20
38,6075,60757634,11,11,2,999,110,73,25
38,6075,60757635,11,11,2,1174,134,82,43
38,6075,60757636,11,11,2,2,1,NA,NA
38,6075,60757637,11,11,2,894,111,67,31
38,6075,60757638,11,11,2,855,179,105,48
38,6075,60757639,11,11,2,1064,159,97,41
38,6075,60757641,11,11,2,1048,136,83,37
38,6075,60757642,11,11,2,986,164,93,55
38,6075,60757643,11,11,2,833,87,65,19
38,6075,60757644,11,11,2,733,98,55,31
38,6075,60757645,11,11,2,1034,136,90,31
38,6075,60757701,11,11,2,863,99,67,25
38,6075,60757702,11,11,2,1016,86,59,22
38,6075,60757703,11,11,2,1084,89,62,18
38,6075,60757704,11,11,2,967,73,40,26
38,6075,60757705,11,11,2,982,96,58,27
38,6075,60757706,11,11,2,923,95,58,30
38,6075,60757707,11,11,2,1154,122,66,48
38,6075,60757708,11,11,2,875,76,29,38
38,6075,60757709,11,11,2,1082,116,69,37
38,6075,60757711,11,11,2,1246,125,85,25
38,6075,60757712,11,11,2,727,86,53,27
38,6075,60757713,11,11,2,725,57,35,16
38,6075,60757714,11,11,2,882,86,51,25
38,6075,60757715,11,11,2,1064,102,76,11
38,6075,60757716,11,11,2,1129,82,56,19
38,6075,60757717,11,11,2,1027,85,47,27
38,6075,60757718,11,11,2,916,88,61,25
38,6075,60757719,11,11,2,1029,92,60,24
38,6075,60757801,11,11,2,1095,93,77,8
38,6075,60757802,11,11,2,1153,93,66,19
38,6075,60757803,11,11,2,1043,70,58,8
38,6075,60757804,11,11,2,983,95,83,8
